Coin 	BuyDate 	CloseDate 	Quantity 	BuyPrice 	SellPrice 	Spent USDT 	Gained USDT 	ProfitUSDT 	Profit 	ChannelName 	SellReason 	dBTC 	d24BTC 	dMarket 	dM24 	bvsv 	dBTC5m 	Pump1H 	Dump1H 	d24h 	d3h 	d1h 	d15m 	d5m 	d1m 	dBTC1m 	PriceBug 	Vd1m 	H. Vol 	D. Vol
AUDIO 	2022-03-30 18:30:34 	2022-03-30 18:33:24 	78.0 \ 78.0 	1.27570000 	1.25810000 	4.97722009 	3.52536556 	-1.45 	-29.2% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 1.2582 BidEMA: 1.2582 LastPrice = 1.2584 BuyPrice = 1.2757 (strategy <d120s1 M+>); StopLoss fixed: 1.2604 AllowedDrop: BUY -15.0% spread 	0.11 	-0.34 	0.6 	3.13 	0.52 	0.24 	11.71 	0.16 	19.3 	11.89 	11.84 	5.55 	5.44 	1.56 	0.08 	0 	12.02 	13.0 m 	105.3 m
HNT 	2022-03-30 18:31:09 	2022-03-30 18:32:18 	4.0 \ 4.0 	26.41800000 	26.55800000 	5.28571344 	5.76095187 	0.48 	9.0% 	(strategy <d150s1 M+>) 	Auto Price Down 	0.12 	-0.34 	0.6 	3.13 	0.39 	0.24 	13.88 	0 	19.72 	16.33 	14.91 	2.72 	1.72 	0.9 	0.08 	0 	1.6 	44.3 m 	91.4 m
HNT 	2022-03-30 18:31:09 	2022-03-30 18:32:18 	4.0 \ 4.0 	26.41800000 	26.55800000 	5.28571344 	5.76095187 	0.48 	9.0% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.11 	-0.35 	0.6 	3.13 	0.26 	0.24 	13.88 	0 	19.72 	16.33 	14.91 	2.72 	1.72 	0.9 	0.08 	0 	1.6 	44.3 m 	91.4 m
HNT 	2022-03-30 18:31:09 	2022-03-30 18:32:18 	4.0 \ 4.0 	26.41800000 	26.55800000 	5.28571344 	5.76095187 	0.48 	9.0% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.12 	-0.33 	0.58 	3.1 	0.39 	0.24 	13.88 	0 	19.72 	16.33 	14.91 	2.72 	1.72 	0.9 	0.08 	0 	1.6 	44.3 m 	91.4 m
GALA 	2022-03-30 18:26:38 	2022-03-30 18:31:21 	355.0 \ 355.0 	0.28133000 	0.27899000 	4.99560494 	4.08533953 	-0.91 	-18.2% 	(strategy <d180s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.2790 BidEMA: 0.2790 LastPrice = 0.2791 BuyPrice = 0.2813 (strategy <d180s1 M+>); StopLoss fixed: 0.2791 AllowedDrop: BUY -14.0% spread 	0.16 	-0.3 	0.61 	3.05 	0.32 	0.2 	7.91 	0.07 	11.29 	8.36 	7.99 	4.85 	2.14 	0.7 	0.12 	0 	3.28 	84.0 m 	694.0 m
AUDIO 	2022-03-30 18:30:48 	2022-03-30 18:30:51 	79.0 \ 79.0 	1.26640000 	1.27440000 	5.00428091 	5.55599166 	0.55 	11.0% 	(strategy <d120s1.2 M+>) 	Sell Price 	0.12 	-0.33 	0.58 	3.08 	0.2 	0.24 	11.82 	0 	19.3 	11.89 	11.64 	5.55 	5.44 	2.17 	0.08 	0 	11.24 	13.0 m 	105.3 m
HNT 	2022-03-30 18:26:17 	2022-03-30 18:27:03 	4.0 \ 4.0 	26.34600000 	26.49900000 	5.27130768 	5.79875571 	0.53 	10.0% 	(strategy <d150s1 M+>) 	Sell Price 	0.21 	-0.26 	0.67 	3.11 	0.87 	0.16 	14.46 	0.29 	19.72 	16.33 	14.91 	5.1 	1.69 	1.04 	0.09 	0 	5.01 	44.3 m 	91.4 m
HNT 	2022-03-30 18:26:19 	2022-03-30 18:27:03 	4.0 \ 4.0 	26.34300000 	26.49600000 	5.27070744 	5.79816507 	0.53 	10.0% 	(strategy <d180s1 M+>) 	Sell Price 	0.2 	-0.27 	0.67 	3.11 	0.82 	0.16 	14.46 	0.29 	19.72 	16.33 	14.91 	5.1 	1.69 	1.04 	0.09 	0 	5.03 	44.3 m 	91.4 m
HNT 	2022-03-30 18:26:31 	2022-03-30 18:27:03 	4.0 \ 4.0 	26.27500000 	26.42700000 	5.25710200 	5.78077883 	0.52 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	0.17 	-0.3 	0.73 	3.1 	0.49 	0.19 	14.46 	0.29 	19.72 	16.33 	14.91 	5.07 	1.69 	1.23 	0.12 	0 	4.3 	44.3 m 	91.4 m
HNT 	2022-03-30 18:26:34 	2022-03-30 18:27:03 	4.0 \ 4.0 	26.27500000 	26.44100000 	5.25710200 	5.83675643 	0.58 	11.0% 	(strategy <d150s1.2 M+>) 	Sell Price 	0.16 	-0.31 	0.64 	3.08 	0.45 	0.2 	14.46 	0.29 	19.72 	16.33 	14.91 	5.07 	1.69 	0.92 	0.12 	0 	2.01 	44.3 m 	91.4 m
1INCH 	2022-03-30 18:05:07 	2022-03-30 18:26:50 	54.0 \ 54.0 	1.84310000 	1.84680000 	4.97836055 	5.09845874 	0.12 	2.4% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.2 	-0.38 	0.54 	2.59 	0.27 	0.15 	2.85 	0.92 	9.29 	3.84 	3.8 	2.04 	1.19 	0.43 	0.13 	0.01 	1.68 	3.0 m 	65.6 m
SNX 	2022-03-30 18:21:25 	2022-03-30 18:24:14 	15.4 \ 15.4 	6.49300000 	6.51900000 	5.00160984 	5.32185596 	0.32 	6.4% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.36 	-0.16 	0.88 	3.18 	0.75 	0.45 	1.67 	1.57 	18.72 	7.86 	3.28 	3.07 	2.06 	0.97 	0.08 	0 	1.94 	7.5 m 	93.7 m
SNX 	2022-03-30 18:21:43 	2022-03-30 18:24:13 	15.4 \ 15.4 	6.48500000 	6.51100000 	4.99544738 	5.31579205 	0.32 	6.4% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.31 	-0.21 	0.86 	3.18 	0.39 	0.44 	1.78 	1.46 	18.72 	7.86 	3.28 	3.07 	2.06 	0.97 	0.09 	0 	1.91 	7.5 m 	93.7 m
SNX 	2022-03-30 18:21:44 	2022-03-30 18:24:13 	15.4 \ 15.4 	6.48100000 	6.51000000 	4.99236615 	5.35894162 	0.37 	7.3% 	(strategy <d150s1 M+>) 	Auto Price Down 	0.31 	-0.21 	0.75 	3.14 	0.33 	0.44 	1.78 	1.46 	18.72 	7.86 	3.28 	3.07 	2.06 	1.03 	0.09 	0 	1.97 	7.5 m 	93.7 m
AUDIO 	2022-03-30 18:22:54 	2022-03-30 18:24:01 	82.0 \ 82.0 	1.22630000 	1.23280000 	5.02984113 	5.48218268 	0.45 	9.0% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.3 	-0.22 	0.75 	3.14 	0.45 	0.44 	7.51 	0.92 	19.3 	9.94 	8.6 	2.56 	1.71 	0.51 	0.11 	0.01 	0.46 	13.3 m 	105.3 m
HNT 	2022-03-30 18:19:59 	2022-03-30 18:23:42 	4.0 \ 4.0 	26.47900000 	26.58100000 	5.29791832 	5.62102235 	0.32 	6.1% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.31 	-0.22 	0.91 	3.15 	0.37 	0.43 	14.15 	0.56 	17.65 	14.8 	14.8 	5.04 	1.61 	1.31 	0.11 	0 	3.36 	33.1 m 	82.1 m
HNT 	2022-03-30 18:20:02 	2022-03-30 18:23:42 	4.0 \ 4.0 	26.47400000 	26.57600000 	5.29691792 	5.62003795 	0.32 	6.1% 	(strategy <d150s1.2 M+>) 	Auto Price Down 	0.33 	-0.2 	0.91 	3.15 	0.43 	0.43 	14.15 	0.56 	17.65 	14.8 	14.8 	5.04 	1.76 	1.46 	0.11 	0 	3.66 	33.1 m 	82.1 m
HNT 	2022-03-30 18:20:04 	2022-03-30 18:23:37 	2.0 \ 2.0 	26.41200000 	26.51300000 	2.64225648 	2.80191650 	0.16 	6.0% 	(strategy <d120s1.5 M+>) 	Auto Price Down 	0.32 	-0.21 	0.91 	3.15 	0.28 	0.43 	14.15 	0.56 	17.65 	14.8 	14.8 	5.04 	1.86 	1.56 	0.1 	0 	3.91 	33.1 m 	82.1 m
HNT 	2022-03-30 18:20:06 	2022-03-30 18:23:21 	2.0 \ 2.0 	26.33400000 	26.45500000 	2.63445336 	2.83422218 	0.2 	7.6% 	(strategy <d150s1.5 M+>) 	Auto Price Down 	0.33 	-0.2 	0.92 	3.15 	0.36 	0.43 	14.15 	0.56 	17.65 	14.8 	14.8 	5.04 	2.18 	1.83 	0.1 	0 	4.31 	33.1 m 	82.1 m
HNT 	2022-03-30 18:21:21 	2022-03-30 18:23:21 	4.0 \ 4.0 	26.24700000 	26.45700000 	5.25149976 	6.00717339 	0.76 	14.4% 	(strategy <d150s2 M+>) 	Auto Price Down 	0.36 	-0.16 	0.92 	3.19 	0.48 	0.45 	13.96 	0.72 	19.72 	16.33 	14.91 	5.21 	2.83 	1.23 	0.08 	0 	5.63 	44.3 m 	91.4 m
HNT 	2022-03-30 18:21:39 	2022-03-30 18:23:21 	4.0 \ 4.0 	26.24700000 	26.45700000 	5.25149976 	6.00717339 	0.76 	14.4% 	(strategy <d180s2 M+>) 	Auto Price Down 	0.38 	-0.14 	0.88 	3.18 	0.5 	0.45 	13.96 	0.72 	19.72 	16.33 	14.91 	5.21 	2.83 	1.23 	0.08 	0 	4.72 	44.3 m 	91.4 m
HNT 	2022-03-30 18:20:12 	2022-03-30 18:23:20 	4.0 \ 4.0 	26.33400000 	26.44800000 	5.26890672 	5.64045555 	0.37 	7.1% 	(strategy <d180s1.2 M+>) 	Auto Price Down 	0.32 	-0.21 	0.91 	3.15 	0.76 	0.43 	14.16 	0.55 	17.65 	14.8 	14.8 	5.04 	2.23 	1.88 	0.1 	0 	4.84 	33.1 m 	82.1 m
HNT 	2022-03-30 18:20:09 	2022-03-30 18:23:12 	4.0 \ 4.0 	26.33400000 	26.42200000 	5.26890672 	5.53649715 	0.27 	5.1% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.32 	-0.21 	0.92 	3.15 	0.42 	0.43 	14.16 	0.55 	17.65 	14.8 	14.8 	5.04 	2.23 	1.88 	0.1 	0 	4.74 	33.1 m 	82.1 m
HNT 	2022-03-30 18:20:12 	2022-03-30 18:23:12 	4.0 \ 4.0 	26.24000000 	26.42400000 	5.25009920 	5.90183683 	0.65 	12.4% 	(strategy <d120s2 M+>) 	Auto Price Down 	0.33 	-0.2 	0.93 	3.15 	0.17 	0.43 	14.16 	0.55 	17.65 	14.8 	14.8 	4.98 	2.83 	2.48 	0.1 	0 	7.28 	33.1 m 	82.1 m
OGN 	2022-03-30 18:18:51 	2022-03-30 18:20:59 	147.0 \ 147.0 	0.67820000 	0.68120000 	4.98676391 	5.34783122 	0.36 	7.2% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.27 	-0.27 	0.8 	2.97 	0.1 	0.37 	3.34 	4.32 	29.17 	10.67 	7.63 	1.7 	1.34 	0.93 	0.08 	0 	0.44 	36.7 m 	442.3 m
OGN 	2022-03-30 18:18:52 	2022-03-30 18:20:59 	147.0 \ 147.0 	0.67820000 	0.68120000 	4.98676391 	5.34783122 	0.36 	7.2% 	(strategy <d150s1 M+>) 	Auto Price Down 	0.27 	-0.27 	0.8 	2.93 	0.09 	0.37 	3.34 	4.32 	29.17 	10.67 	7.63 	1.7 	1.34 	1.03 	0.08 	0 	0.45 	36.7 m 	442.3 m
OGN 	2022-03-30 18:17:42 	2022-03-30 18:20:58 	147.0 \ 147.0 	0.67820000 	0.68060000 	4.98676391 	5.25966650 	0.27 	5.5% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.28 	-0.27 	0.8 	2.93 	0.08 	0.37 	3.34 	4.32 	29.17 	10.67 	7.63 	1.7 	1.34 	1.03 	0.08 	0 	1.37 	36.7 m 	442.3 m
ZIL 	2022-03-30 18:15:42 	2022-03-30 18:20:39 	654.0 \ 654.0 	0.15280000 	0.15152000 	4.99855862 	4.08182854 	-0.92 	-18.3% 	(strategy <d180s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1515 BidEMA: 0.1515 LastPrice = 0.1515 BuyPrice = 0.1528 (strategy <d180s1.2 M+>); StopLoss fixed: 0.1516 AllowedDrop: BUY -14.0% spre 	0.21 	-0.34 	0.63 	2.75 	1.1 	0.29 	2.79 	1.77 	70.53 	9.74 	4.63 	3.4 	2.57 	1.24 	0.08 	0 	0.43 	110.0 m 	3044.2 m
HNT 	2022-03-30 18:19:57 	2022-03-30 18:20:35 	4.0 \ 4.0 	26.54800000 	26.13700000 	5.31172384 	3.58342787 	-1.73 	-32.5% 	(strategy <d150s1 M+>) 	StopLoss AutoActivated on price drop: BID = 26.152 BidEMA: 26.152 LastPrice = 26.159 BuyPrice = 26.548 (strategy <d150s1 M+>); StopLoss fixed: 26.229 AllowedDrop: BUY -15.0% spread 	0.31 	-0.22 	0.91 	3.15 	0.66 	0.43 	14.15 	0.56 	17.65 	14.8 	14.8 	5.04 	1.44 	1.02 	0.12 	0 	3.12 	33.1 m 	82.1 m
ZIL 	2022-03-30 18:15:37 	2022-03-30 18:20:34 	654.0 \ 654.0 	0.15285000 	0.15152000 	5.00019428 	4.05075112 	-0.95 	-19.0% 	(strategy <d150s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1515 BidEMA: 0.1515 LastPrice = 0.1515 BuyPrice = 0.1529 (strategy <d150s1.2 M+>); StopLoss fixed: 0.1516 AllowedDrop: BUY -14.0% spre 	0.19 	-0.36 	0.61 	2.71 	0.81 	0.27 	2.79 	1.77 	70.53 	9.74 	4.63 	3.4 	2.51 	1.18 	0.07 	0 	0.4 	110.0 m 	3044.2 m
ZIL 	2022-03-30 18:15:39 	2022-03-30 18:20:34 	654.0 \ 654.0 	0.15285000 	0.15152000 	5.00019428 	4.05075112 	-0.95 	-19.0% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1515 BidEMA: 0.1515 LastPrice = 0.1515 BuyPrice = 0.1529 (strategy <d120s1.2 M+>); StopLoss fixed: 0.1516 AllowedDrop: BUY -14.0% spre 	0.19 	-0.36 	0.63 	2.75 	1.08 	0.27 	2.79 	1.77 	70.53 	9.74 	4.63 	3.4 	2.57 	1.24 	0.06 	0 	0.42 	110.0 m 	3044.2 m
ZIL 	2022-03-30 18:15:33 	2022-03-30 18:20:32 	327.0 \ 327.0 	0.15303000 	0.15152000 	2.50304132 	1.96943619 	-0.53 	-21.3% 	(strategy <d180s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1515 BidEMA: 0.1515 LastPrice = 0.1515 BuyPrice = 0.1530 (strategy <d180s1.5 M+>); StopLoss fixed: 0.1517 AllowedDrop: BUY -14.0% spre 	0.17 	-0.38 	0.61 	2.71 	0.47 	0.26 	2.79 	1.77 	70.53 	9.74 	4.63 	3.4 	2.45 	1.12 	0.09 	0 	0.38 	110.0 m 	3044.2 m
HNT 	2022-03-30 18:19:55 	2022-03-30 18:20:30 	4.0 \ 4.0 	26.56400000 	26.20600000 	5.31492512 	3.79849315 	-1.52 	-28.5% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 26.206 BidEMA: 26.206 LastPrice = 26.209 BuyPrice = 26.564 (strategy <d120s1 M+>); StopLoss fixed: 26.245 AllowedDrop: BUY -15.0% spread 	0.31 	-0.22 	0.95 	3.16 	0.52 	0.43 	14.15 	0.56 	17.65 	14.8 	14.8 	5.04 	1.44 	0.94 	0.12 	0 	3.01 	33.1 m 	82.1 m
ZIL 	2022-03-30 18:14:49 	2022-03-30 18:19:53 	325.0 \ 325.0 	0.15371000 	0.15167000 	2.49878661 	1.79608723 	-0.7 	-28.1% 	(strategy <d150s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1517 BidEMA: 0.1517 LastPrice = 0.1517 BuyPrice = 0.1537 (strategy <d150s1.5 M+>); StopLoss fixed: 0.1519 AllowedDrop: BUY -15.0% spre 	0.15 	-0.4 	0.47 	2.55 	0.35 	0.23 	2.81 	1.74 	70.53 	9.74 	4.63 	3.4 	1.92 	0.71 	0.13 	0 	0.19 	110.0 m 	3044.2 m
ZIL 	2022-03-30 18:15:01 	2022-03-30 18:19:53 	651.0 \ 651.0 	0.15371000 	0.15167000 	5.00526180 	3.59770088 	-1.41 	-28.1% 	(strategy <d180s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1517 BidEMA: 0.1517 LastPrice = 0.1517 BuyPrice = 0.1537 (strategy <d180s1 M+>); StopLoss fixed: 0.1519 AllowedDrop: BUY -15.0% spread 	0.16 	-0.4 	0.45 	2.57 	1.14 	0.24 	2.81 	1.74 	70.53 	9.74 	4.63 	3.4 	1.97 	0.76 	0.13 	0 	0.21 	110.0 m 	3044.2 m
ZIL 	2022-03-30 18:15:26 	2022-03-30 18:19:53 	653.0 \ 653.0 	0.15312000 	0.15167000 	5.00136775 	3.97490663 	-1.03 	-20.5% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1517 BidEMA: 0.1517 LastPrice = 0.1517 BuyPrice = 0.1531 (strategy <d120s1 M+>); StopLoss fixed: 0.1519 AllowedDrop: BUY -14.0% spread 	0.16 	-0.39 	0.54 	2.67 	1.45 	0.26 	2.79 	1.77 	70.53 	9.74 	4.63 	3.4 	2.41 	1.07 	0.1 	0 	0.34 	110.0 m 	3044.2 m
ZIL 	2022-03-30 18:15:28 	2022-03-30 18:19:53 	653.0 \ 653.0 	0.15312000 	0.15167000 	5.00136775 	3.97490663 	-1.03 	-20.5% 	(strategy <d150s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1517 BidEMA: 0.1517 LastPrice = 0.1517 BuyPrice = 0.1531 (strategy <d150s1 M+>); StopLoss fixed: 0.1519 AllowedDrop: BUY -14.0% spread 	0.17 	-0.39 	0.55 	2.68 	0.53 	0.26 	2.79 	1.77 	70.53 	9.74 	4.63 	3.4 	2.41 	1.07 	0.1 	0 	0.36 	110.0 m 	3044.2 m
AUDIO 	2022-03-30 18:18:40 	2022-03-30 18:19:11 	81.0 \ 81.0 	1.22790000 	1.23500000 	4.97498420 	5.47028627 	0.5 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	0.26 	-0.28 	0.83 	2.99 	0.27 	0.37 	7.83 	0.63 	19.3 	9.94 	8.95 	2.85 	1.71 	1.28 	0.04 	0 	4.61 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:18:41 	2022-03-30 18:19:11 	81.0 \ 81.0 	1.22780000 	1.23490000 	4.97457904 	5.46988759 	0.5 	10.0% 	(strategy <d150s1 M+>) 	Sell Price 	0.27 	-0.27 	0.8 	3 	0.3 	0.37 	7.76 	0.69 	19.3 	9.94 	8.95 	2.85 	1.71 	1.14 	0.04 	0 	4.61 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:18:44 	2022-03-30 18:19:11 	81.0 \ 81.0 	1.22740000 	1.23450000 	4.97295839 	5.46829286 	0.5 	10.0% 	(strategy <d180s1 M+>) 	Sell Price 	0.26 	-0.27 	0.8 	3 	0.34 	0.37 	7.76 	0.69 	19.3 	9.94 	8.95 	2.85 	1.71 	1.13 	0.04 	0 	4.5 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:18:53 	2022-03-30 18:19:11 	82.0 \ 82.0 	1.22480000 	1.23250000 	5.02368867 	5.57448926 	0.55 	11.0% 	(strategy <d120s1.2 M+>) 	Sell Price 	0.25 	-0.29 	0.78 	3.01 	0.45 	0.37 	7.76 	0.69 	19.3 	9.94 	8.95 	2.85 	1.71 	1.36 	0.04 	0 	3.88 	11.0 m 	104.2 m
GALA 	2022-03-30 18:18:52 	2022-03-30 18:19:02 	357.0 \ 357.0 	0.28004000 	0.28166000 	5.00071348 	5.49884276 	0.5 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	0.25 	-0.29 	0.78 	3.01 	0.29 	0.37 	6.74 	0.85 	9.49 	7.66 	7.66 	5.58 	2.76 	1.28 	0.04 	0 	11.33 	27.7 m 	658.5 m
AUDIO 	2022-03-30 18:16:26 	2022-03-30 18:17:45 	82.0 \ 82.0 	1.22680000 	1.23330000 	5.03189195 	5.48420070 	0.45 	9.0% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.24 	-0.31 	0.63 	2.8 	0.35 	0.34 	7.88 	0.58 	19.3 	9.94 	8.95 	2.85 	2.08 	1.24 	0.11 	0 	1.78 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:16:28 	2022-03-30 18:17:44 	82.0 \ 82.0 	1.22540000 	1.23190000 	5.02614966 	5.47855025 	0.45 	9.0% 	(strategy <d150s1 M+>) 	Auto Price Down 	0.23 	-0.32 	0.63 	2.8 	0.14 	0.34 	7.88 	0.58 	19.3 	9.94 	8.95 	2.85 	2.08 	1.3 	0.11 	0 	1.88 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:16:30 	2022-03-30 18:17:44 	82.0 \ 82.0 	1.22540000 	1.23250000 	5.02614966 	5.52773057 	0.5 	10.0% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.23 	-0.32 	0.66 	2.81 	0.44 	0.34 	7.67 	0.77 	19.3 	9.94 	8.95 	2.85 	2.08 	1.4 	0.11 	0 	1.96 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:16:34 	2022-03-30 18:17:44 	82.0 \ 82.0 	1.22500000 	1.23210000 	5.02450900 	5.52611615 	0.5 	10.0% 	(strategy <d150s1.2 M+>) 	Auto Price Down 	0.24 	-0.31 	0.66 	2.81 	0.48 	0.34 	7.67 	0.77 	19.3 	9.94 	8.95 	2.85 	2.08 	1.4 	0.1 	0 	1.99 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:16:35 	2022-03-30 18:17:44 	82.0 \ 82.0 	1.22500000 	1.23150000 	5.02450900 	5.47693583 	0.45 	9.0% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.25 	-0.3 	0.67 	2.82 	0.55 	0.34 	7.67 	0.77 	19.3 	9.94 	8.95 	2.85 	2.08 	1.4 	0.09 	0 	2.03 	11.0 m 	104.2 m
AUDIO 	2022-03-30 18:16:39 	2022-03-30 18:17:44 	82.0 \ 82.0 	1.22500000 	1.23210000 	5.02450900 	5.52611615 	0.5 	10.0% 	(strategy <d180s1.2 M+>) 	Auto Price Down 	0.26 	-0.28 	0.67 	2.82 	0.65 	0.35 	7.67 	0.77 	19.3 	9.94 	8.95 	2.85 	2.08 	1.3 	0.08 	0 	2.01 	11.0 m 	104.2 m
HNT 	2022-03-30 18:16:47 	2022-03-30 18:17:38 	4.0 \ 4.0 	26.56800000 	26.72200000 	5.31572544 	5.84646147 	0.53 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	0.27 	-0.28 	0.73 	2.87 	0.73 	0.35 	13.6 	1.04 	17.65 	14.8 	14.8 	6.96 	4.17 	1.31 	0.06 	0 	6.27 	33.1 m 	82.1 m
HNT 	2022-03-30 18:16:50 	2022-03-30 18:17:37 	4.0 \ 4.0 	26.54600000 	26.71300000 	5.31132368 	5.89410931 	0.58 	11.0% 	(strategy <d120s1.2 M+>) 	Sell Price 	0.27 	-0.28 	0.71 	2.88 	0.28 	0.35 	13.6 	1.04 	17.65 	14.8 	14.8 	6.96 	3.63 	1.44 	0.06 	0 	6.43 	33.1 m 	82.1 m
GALA 	2022-03-30 18:16:17 	2022-03-30 18:16:34 	361.0 \ 361.0 	0.27713000 	0.27874000 	5.00419738 	5.50513978 	0.5 	10.0% 	(strategy <d150s1 M+>) 	Sell Price 	0.24 	-0.31 	0.62 	2.8 	0.72 	0.34 	5.5 	0.88 	9.49 	6.45 	6.44 	4.67 	3.5 	1.2 	0.11 	0 	11.15 	27.7 m 	658.5 m
GALA 	2022-03-30 18:16:17 	2022-03-30 18:16:34 	361.0 \ 361.0 	0.27713000 	0.27874000 	5.00419738 	5.50513978 	0.5 	10.0% 	(strategy <d120s1 M+>) 	Sell Price 	0.24 	-0.31 	0.62 	2.8 	0.76 	0.34 	5.5 	0.88 	9.49 	6.45 	6.44 	4.67 	3.5 	1.2 	0.11 	0 	11.13 	27.7 m 	658.5 m
GALA 	2022-03-30 18:16:21 	2022-03-30 18:16:34 	361.0 \ 361.0 	0.27713000 	0.27874000 	5.00419738 	5.50513978 	0.5 	10.0% 	(strategy <d180s1 M+>) 	Sell Price 	0.24 	-0.31 	0.63 	2.8 	0.55 	0.34 	5.5 	0.88 	9.49 	6.45 	6.44 	4.67 	3.5 	1.2 	0.11 	0 	10.97 	27.7 m 	658.5 m
DODO 	2022-03-30 18:10:49 	2022-03-30 18:16:25 	183.8 \ 183.8 	0.54400000 	0.54500000 	5.00135974 	5.10509650 	0.1 	2.1% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.01 	-0.55 	0.18 	2.26 	0.35 	0.3 	2.79 	0 	15.15 	7.56 	2.79 	1.75 	1.84 	0.56 	0.06 	0.05 	0.68 	4.2 m 	67.0 m
DODO 	2022-03-30 18:11:24 	2022-03-30 18:16:25 	183.8 \ 183.8 	0.54400000 	0.54500000 	5.00135974 	5.10509650 	0.1 	2.1% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.04 	-0.53 	0.29 	2.4 	1.34 	0.29 	2.6 	0 	15.15 	7.56 	2.79 	1.66 	1.84 	0.55 	0.09 	0.01 	0.86 	4.2 m 	67.0 m
SNX 	2022-03-30 18:11:52 	2022-03-30 18:15:58 	15.5 \ 15.5 	6.44300000 	6.46900000 	4.99532233 	5.31826796 	0.32 	6.5% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.07 	-0.5 	0.3 	2.47 	0.99 	0.26 	2.23 	0.78 	18.72 	7.86 	3.03 	2.82 	3 	1.82 	0.07 	0 	8.49 	7.5 m 	93.7 m
SNX 	2022-03-30 18:11:53 	2022-03-30 18:15:58 	15.5 \ 15.5 	6.44300000 	6.46900000 	4.99532233 	5.31826796 	0.32 	6.5% 	(strategy <d150s1.2 M+>) 	Auto Price Down 	0.06 	-0.51 	0.31 	2.46 	0.59 	0.26 	2.23 	0.78 	18.72 	7.86 	3.03 	2.82 	3 	1.82 	0.07 	0 	8.53 	7.5 m 	93.7 m
SNX 	2022-03-30 18:12:39 	2022-03-30 18:15:52 	15.5 \ 15.5 	6.44300000 	6.46500000 	4.99532233 	5.25629276 	0.26 	5.2% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.06 	-0.51 	0.25 	2.44 	0.55 	0.26 	2.23 	0.78 	18.72 	7.86 	3.03 	2.82 	3 	1.82 	0.07 	0 	1.09 	7.5 m 	93.7 m
DUSK 	2022-03-30 18:08:13 	2022-03-30 18:15:35 	204.0 \ 204.0 	0.49029000 	0.49127000 	5.00295838 	5.12278312 	0.12 	2.4% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.05 	-0.51 	0.24 	2.35 	0.37 	0.2 	0.97 	1.67 	28.62 	11.01 	2.75 	1.68 	1.15 	0.63 	0.1 	0 	0.18 	6.5 m 	216.4 m
DUSK 	2022-03-30 18:08:16 	2022-03-30 18:15:24 	204.0 \ 204.0 	0.48978000 	0.49076000 	4.99775430 	5.11766227 	0.12 	2.4% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.04 	-0.53 	0.24 	2.35 	0.34 	0.22 	0.97 	1.67 	28.62 	11.01 	2.75 	1.83 	1.33 	0.75 	0.11 	0 	0.2 	6.5 m 	216.4 m
